window_id,image_path,xmin,ymin,xmax,ymax,label
14_075_4_0045_38,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,175,511,255,0
14_075_4_0045_39,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,422,167,502,247,0
14_075_4_0045_40,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,429,177,509,257,0
14_075_4_0045_41,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,192,511,272,0
14_075_4_0045_42,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,251,511,331,0
14_075_4_0045_43,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,414,281,494,361,0
14_075_4_0045_44,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,415,311,495,391,0
14_075_4_0045_45,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,382,339,462,419,0
14_075_4_0045_46,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,359,359,439,439,0
14_075_4_0045_47,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,349,378,429,458,0
14_075_4_0045_48,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,391,389,471,469,0
14_075_4_0045_49,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,407,357,487,437,0
14_075_4_0045_50,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,364,327,444,407,0
14_075_4_0045_51,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,332,329,412,409,0
14_075_4_0045_52,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,299,295,379,375,0
14_075_4_0045_53,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,257,263,337,343,0
14_075_4_0045_54,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,218,224,298,304,0
14_075_4_0045_55,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,178,220,258,300,0
14_075_4_0045_56,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,137,206,217,286,0
14_075_4_0045_57,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,112,186,192,266,1
14_075_4_0045_58,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,152,169,232,249,0
14_075_4_0045_59,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,144,144,224,224,1
14_075_4_0045_60,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,104,151,184,231,1
14_075_4_0045_61,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,64,182,144,262,1
14_075_4_0045_62,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,46,194,126,274,0
14_075_4_0045_63,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,24,205,104,285,0
14_075_4_0045_64,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,51,202,131,282,0
14_075_4_0045_65,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,81,192,161,272,1
14_075_4_0045_66,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,149,128,229,208,0
14_075_4_0045_67,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,186,100,266,180,0
14_075_4_0045_68,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,194,99,274,179,0
14_075_4_0045_69,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,208,130,288,210,0
14_075_4_0045_70,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,179,137,259,217,0
14_075_4_0045_71,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,232,114,312,194,0
14_075_4_0045_72,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,244,213,324,293,0
14_075_4_0045_73,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,285,224,365,304,0
14_075_4_0045_74,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,322,259,402,339,0
14_075_4_0045_75,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,347,254,427,334,0
14_075_4_0045_76,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,352,247,432,327,0
14_075_4_0045_77,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,261,312,341,392,0
14_075_4_0045_78,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,312,333,392,413,0
14_075_4_0045_79,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,333,334,413,414,0
14_075_4_0045_80,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,348,336,428,416,0
14_075_4_0045_81,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,388,371,468,451,0
14_075_4_0045_82,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,367,413,447,493,0
14_075_4_0045_83,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,361,388,441,468,0
14_075_4_0045_84,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,333,431,413,511,0
14_075_4_0045_85,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,410,373,490,453,0
14_075_4_0045_86,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,361,511,441,0
14_075_4_0045_87,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,328,511,408,0
14_075_4_0045_88,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,379,511,459,0
14_075_4_0045_89,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,393,511,473,0
14_075_4_0045_90,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,419,390,499,470,0
14_075_4_0045_91,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,403,511,483,0
14_075_4_0045_92,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,328,511,408,0
14_075_4_0045_93,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,408,332,488,412,0
14_075_4_0045_94,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,431,129,511,209,0
14_075_4_0045_95,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,252,41,332,121,0
14_075_4_0045_96,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,189,6,269,86,0
14_075_4_0045_97,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,148,0,228,80,0
14_075_4_0045_98,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,0,181,80,261,0
14_075_4_0045_99,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,235,215,315,295,0
14_075_4_0045_100,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\075\4\14_075_4_0045_processed.png,105,153,185,233,1
14_048_3_0060_1,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,78,64,158,144,0
14_048_3_0060_2,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,69,0,149,80,0
14_048_3_0060_3,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,86,96,166,176,0
14_048_3_0060_4,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,115,163,195,243,0
14_048_3_0060_5,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,169,225,249,305,0
14_048_3_0060_6,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,235,255,315,335,0
14_048_3_0060_7,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,302,255,382,335,0
14_048_3_0060_8,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,368,246,448,326,0
14_048_3_0060_9,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,425,204,505,284,1
14_048_3_0060_10,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,486,164,566,244,1
14_048_3_0060_11,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,513,171,593,251,0
14_048_3_0060_12,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,540,229,620,309,0
14_048_3_0060_13,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,594,229,674,309,0
14_048_3_0060_14,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,646,268,726,348,0
14_048_3_0060_15,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,654,229,734,309,0
14_048_3_0060_16,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,669,213,749,293,0
14_048_3_0060_17,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,621,200,701,280,0
14_048_3_0060_18,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,572,149,652,229,0
14_048_3_0060_19,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,505,212,585,292,1
14_048_3_0060_20,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,509,249,589,329,0
14_048_3_0060_21,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,469,231,549,311,0
14_048_3_0060_22,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,422,253,502,333,0
14_048_3_0060_23,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,395,313,475,393,0
14_048_3_0060_24,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,443,294,523,374,0
14_048_3_0060_25,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,488,306,568,386,0
14_048_3_0060_26,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,548,340,628,420,0
14_048_3_0060_27,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,590,398,670,478,0
14_048_3_0060_28,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,621,451,701,531,0
14_048_3_0060_29,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,682,488,762,568,0
14_048_3_0060_30,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,746,479,826,559,0
14_048_3_0060_31,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,786,491,866,571,0
14_048_3_0060_32,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,828,501,908,581,0
14_048_3_0060_33,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,823,544,903,624,0
14_048_3_0060_34,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,783,514,863,594,0
14_048_3_0060_35,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,730,538,810,618,0
14_048_3_0060_36,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,675,523,755,603,0
14_048_3_0060_37,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,681,585,761,665,0
14_048_3_0060_38,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,733,628,813,708,0
14_048_3_0060_39,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,746,648,826,728,0
14_048_3_0060_40,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,703,653,783,733,0
14_048_3_0060_41,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,732,695,812,775,0
14_048_3_0060_42,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,707,721,787,801,0
14_048_3_0060_43,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,676,693,756,773,0
14_048_3_0060_44,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,656,740,736,820,0
14_048_3_0060_45,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,629,681,709,761,0
14_048_3_0060_46,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,671,625,751,705,0
14_048_3_0060_47,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,662,685,742,765,0
14_048_3_0060_48,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,620,721,700,801,0
14_048_3_0060_49,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,633,743,713,823,0
14_048_3_0060_50,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,605,772,685,852,0
14_048_3_0060_51,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,634,757,714,837,0
14_048_3_0060_52,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,691,750,771,830,0
14_048_3_0060_53,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,674,796,754,876,0
14_048_3_0060_54,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,643,847,723,927,0
14_048_3_0060_55,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,634,873,714,953,0
14_048_3_0060_56,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,597,779,677,859,0
14_048_3_0060_57,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,585,773,665,853,0
14_048_3_0060_58,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,530,765,610,845,0
14_048_3_0060_59,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,508,806,588,886,0
14_048_3_0060_60,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,596,743,676,823,0
14_048_3_0060_61,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,609,704,689,784,0
14_048_3_0060_62,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,581,709,661,789,0
14_048_3_0060_63,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,603,782,683,862,0
14_048_3_0060_64,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,710,733,790,813,0
14_048_3_0060_65,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,728,705,808,785,0
14_048_3_0060_66,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,774,595,854,675,0
14_048_3_0060_67,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,815,540,895,620,0
14_048_3_0060_68,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,804,526,884,606,0
14_048_3_0060_69,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,775,458,855,538,0
14_048_3_0060_70,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,773,411,853,491,0
14_048_3_0060_71,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,758,350,838,430,0
14_048_3_0060_72,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,733,289,813,369,0
14_048_3_0060_73,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,725,271,805,351,0
14_048_3_0060_74,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,777,336,857,416,0
14_048_3_0060_75,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,806,392,886,472,0
14_048_3_0060_76,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,755,367,835,447,0
14_048_3_0060_77,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,780,410,860,490,0
14_048_3_0060_78,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,797,472,877,552,0
14_048_3_0060_79,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,813,440,893,520,0
14_048_3_0060_80,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,827,379,907,459,0
14_048_3_0060_81,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,856,383,936,463,0
14_048_3_0060_82,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,875,409,955,489,0
14_048_3_0060_83,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,830,434,910,514,0
14_048_3_0060_84,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,868,472,948,552,0
14_048_3_0060_85,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\048\3\14_048_3_0060_processed.png,861,510,941,590,0
